DAM,BUY,LIMIT,IOC,1126,0.0251300,0.0240634,FILLED,648,1126,1766846999698,28.29638
MAVIA,SELL,LIMIT,IOC,921,0.0489800,0.0504200,FILLED,921,921,1766846999698,45.110580000000006
DAM,BUY,LIMIT,IOC,903,0.0252300,0.0239700,FILLED,903,903,1766847008290,22.78269
NIGHT,SELL,LIMIT,IOC,9446,0.0839100,0.0851386,FILLED,1577,9446,1766847013528,792.6138599999999
MASK,BUY,LIMIT,IOC,246,0.5946,0.5896,FILLED,117,246,1766847017205,146.2716
ZKP,SELL,LIMIT,IOC,234,0.1551600,0.1577827,FILLED,58,234,1766847017205,36.30744
KAITO,SELL,LIMIT,IOC,8.4,0.545400,0.550400,FILLED,8.4,8.4,1766847022662,4.58136
MASK,BUY,LIMIT,IOC,937,0.5960,0.5904,FILLED,44,937,1766847023404,558.452
CC,BUY,LIMIT,IOC,2773,0.1173700,0.1119426,FILLED,97,2773,1766847030350,325.46701
KAITO,SELL,LIMIT,IOC,311.1,0.545100,0.550100,FILLED,311.1,311.1,1766847031274,169.58061000000004
ACT,BUY,LIMIT,IOC,6186,0.0443900,0.0437800,FILLED,6186,6186,1766847032211,274.59654
KAITO,SELL,LIMIT,IOC,10.0,0.544900,0.550100,FILLED,10.0,10.0,1766847033591,5.449000000000001
BANK,SELL,LIMIT,IOC,30470,0.0521500,0.0529174,FILLED,1742,30470,1766847034389,1589.0105
FOLKS,SELL,LIMIT,IOC,36.5,4.079000,4.138000,FILLED,1.8,36.5,1766847035336,148.8835
RVV,BUY,LIMIT,IOC,4693,0.0042850,0.0040744,FILLED,1893,4693,1766847036577,20.109505
FOLKS,SELL,LIMIT,IOC,1.4,4.075000,4.136000,FILLED,1.4,1.4,1766847038629,5.705
RVV,BUY,LIMIT,IOC,6405,0.0042900,0.0040920,FILLED,6405,6405,1766847043496,27.47745
CC,BUY,LIMIT,IOC,414,0.1130200,0.1119300,FILLED,414,414,1766847044230,46.790279999999996
RVV,BUY,LIMIT,IOC,5293,0.0042940,0.0040864,FILLED,2493,5293,1766847046117,22.728142000000002
VFY,BUY,LIMIT,IOC,76246,0.0293400,0.0288210,FILLED,115,76246,1766847047679,2237.05764
ONT,BUY,LIMIT,IOC,10760.0,0.0705,0.0699,FILLED,10760.0,10760.0,1766847047679,758.5799999999999
CC,BUY,LIMIT,IOC,13633,0.1156100,0.1118975,FILLED,1139,13633,1766847050441,1576.11113
ACT,BUY,LIMIT,IOC,290,0.0446300,0.0438300,FILLED,52,290,1766847051625,12.9427
DAM,BUY,LIMIT,IOC,2478,0.0252500,0.0241656,FILLED,965,2478,1766847052476,62.569500000000005
DAM,BUY,LIMIT,IOC,900,0.0253300,0.0241400,FILLED,900,900,1766847053689,22.796999999999997
RVV,BUY,LIMIT,IOC,1762,0.0043010,0.0040890,FILLED,1762,1762,1766847054149,7.578362
AIN,BUY,LIMIT,IOC,256,0.0596900,0.0588400,FILLED,256,256,1766847061422,15.28064
CC,BUY,LIMIT,IOC,301,0.1131100,0.1123300,FILLED,64,301,1766847073207,34.04611
COOKIE,BUY,LIMIT,IOC,630,0.0412900,0.0410600,FILLED,630,630,1766847091125,26.0127
ONT,BUY,LIMIT,IOC,2188.2,0.0709,0.0702,FILLED,2188.2,2188.2,1766847091490,155.14338
RVV,BUY,LIMIT,IOC,25627,0.0043110,0.0041320,FILLED,25627,25627,1766847092133,110.47799699999999
ONT,BUY,LIMIT,IOC,501.2,0.0709,0.0704,FILLED,501.2,501.2,1766847099163,35.53508
ONT,BUY,LIMIT,IOC,79.4,0.0710,0.0704,FILLED,79.4,79.4,1766847100310,5.6373999999999995
STABLE,SELL,LIMIT,IOC,2081,0.0128970,0.0129670,FILLED,154,2081,1766847100521,26.838657
ONT,BUY,LIMIT,IOC,5432.9,0.0711,0.0705,FILLED,5432.9,5432.9,1766847102329,386.27918999999997
COOKIE,BUY,LIMIT,IOC,128,0.0414800,0.0411700,FILLED,128,128,1766847105622,5.30944
COOKIE,BUY,LIMIT,IOC,8241,0.0415300,0.0411599,FILLED,150,8241,1766847107077,342.24872999999997
STABLE,SELL,LIMIT,IOC,7068,0.0128410,0.0129012,FILLED,3172,7068,1766847109727,90.760188
STABLE,SELL,LIMIT,IOC,54518,0.0128220,0.0128839,FILLED,8514,54518,1766847114242,699.029796
RVV,BUY,LIMIT,IOC,24890,0.0043260,0.0040840,FILLED,24890,24890,1766847115666,107.67414
STABLE,SELL,LIMIT,IOC,175270,0.0128090,0.0129202,FILLED,646,175270,1766847119208,2245.03343
CC,BUY,LIMIT,IOC,21149,0.1127900,0.1116773,FILLED,2984,21149,1766847125577,2385.3957100000002
ICNT,SELL,LIMIT,IOC,83,0.4203000,0.4263216,FILLED,65,83,1766847132438,34.8849
DF,BUY,LIMIT,IOC,4655,0.0112600,0.0110500,FILLED,4655,4655,1766847132710,52.415299999999995
IR,SELL,LIMIT,IOC,1988,0.1239600,0.1265300,FILLED,1691,1988,1766847136589,246.43248
NIL,SELL,LIMIT,IOC,157.4,0.076050,0.077050,FILLED,27.7,157.4,1766847137080,11.970270000000001
NIL,SELL,LIMIT,IOC,68.3,0.075910,0.077060,FILLED,68.3,68.3,1766847138657,5.184653
CROSS,SELL,LIMIT,IOC,146,0.1321100,0.1345560,FILLED,68,146,1766847145188,19.28806
FLOW,SELL,LIMIT,IOC,6027.5,0.107,0.108,FILLED,6027.5,6027.5,1766847146162,644.9425
NIL,SELL,LIMIT,IOC,78.9,0.075890,0.076980,FILLED,78.9,78.9,1766847146582,5.9877210000000005
CROSS,SELL,LIMIT,IOC,1,0.1320400,0.1344400,FILLED,1,1,1766847150066,0.13204
0G,SELL,LIMIT,IOC,50,0.9972000,1.0071220,FILLED,39,50,1766847160196,49.86
RVV,BUY,LIMIT,IOC,3703,0.0043304,0.0040990,FILLED,3703,3703,1766847160809,16.0354712
LINEA,SELL,LIMIT,IOC,21337,0.0067400,0.0067951,FILLED,14346,21337,1766847175892,143.81138
NIL,SELL,LIMIT,IOC,12411.7,0.075740,0.076701,FILLED,709.0,12411.7,1766847180115,940.0621580000001
NIL,SELL,LIMIT,IOC,237.5,0.075600,0.076723,FILLED,166.0,237.5,1766847183089,17.955000000000002
XVG,BUY,LIMIT,IOC,1242,0.0053310,0.0052560,FILLED,1242,1242,1766847184633,6.621102
XVG,BUY,LIMIT,IOC,1230,0.0053350,0.0052550,FILLED,1230,1230,1766847185707,6.56205
XVG,BUY,LIMIT,IOC,1241,0.0053380,0.0052590,FILLED,1241,1241,1766847187546,6.624458
BEAT,SELL,LIMIT,IOC,50,2.0556000,2.0956140,FILLED,9,50,1766847187557,102.78
VELVET,SELL,LIMIT,IOC,3488,0.1437000,0.1456348,FILLED,721,3488,1766847188209,501.2256
XMR,BUY,LIMIT,IOC,0.448,467.51,462.88,FILLED,0.448,0.448,1766847192283,209.44448
XMR,BUY,LIMIT,IOC,0.029,467.54,463.27,FILLED,0.029,0.029,1766847197287,13.558660000000001
FLOW,SELL,LIMIT,IOC,3820.6,0.107,0.108,FILLED,3820.6,3820.6,1766847201248,408.8042
FLOW,SELL,LIMIT,IOC,1114.3,0.107,0.108,FILLED,1114.3,1114.3,1766847212097,119.2301
LIGHT,SELL,LIMIT,IOC,22,0.5470154,0.5544000,FILLED,22,22,1766847213702,12.0343388
CROSS,SELL,LIMIT,IOC,1,0.1317700,0.1344900,FILLED,1,1,1766847213709,0.13177
LIGHT,SELL,LIMIT,IOC,93,0.5470000,0.5547311,FILLED,64,93,1766847215320,50.871
NIGHT,SELL,LIMIT,IOC,2758,0.0836800,0.0849600,FILLED,2298,2758,1766847220550,230.78944
NIGHT,SELL,LIMIT,IOC,2539,0.0836200,0.0848700,FILLED,2539,2539,1766847232122,212.31118
CC,SELL,LIMIT,IOC,101,0.1101000,0.1113500,FILLED,101,101,1766847234655,11.1201
ONT,BUY,LIMIT,IOC,72.0,0.0710,0.0704,FILLED,72.0,72.0,1766847236371,5.111999999999999
LIGHT,SELL,LIMIT,IOC,205,0.5458000,0.5547200,FILLED,164,205,1766847237271,111.889
LIGHT,SELL,LIMIT,IOC,39,0.5457981,0.5548000,FILLED,39,39,1766847238838,21.2861259
FLOW,SELL,LIMIT,IOC,98.6,0.106,0.107,FILLED,98.6,98.6,1766847241636,10.4516
VELVET,SELL,LIMIT,IOC,398,0.1428000,0.1442243,FILLED,225,398,1766847244632,56.8344
FLOW,SELL,LIMIT,IOC,460.8,0.106,0.107,FILLED,41.1,460.8,1766847246609,48.8448
VELVET,SELL,LIMIT,IOC,366,0.1425300,0.1438347,FILLED,55,366,1766847246609,52.16598
RAVE,SELL,LIMIT,IOC,45,0.4492300,0.4600700,FILLED,45,45,1766847246609,20.21535
NIGHT,SELL,LIMIT,IOC,154,0.0835900,0.0847000,FILLED,154,154,1766847248254,12.87286
RVV,BUY,LIMIT,IOC,25523,0.0043340,0.0041360,FILLED,176,25523,1766847248257,110.61668200000001
POWER,BUY,LIMIT,IOC,365,0.3216300,0.3136319,FILLED,72,365,1766847248520,117.39495000000001
VELVET,SELL,LIMIT,IOC,1379,0.1420700,0.1432969,FILLED,75,1379,1766847250231,195.91453
TRADOOR,SELL,LIMIT,IOC,56,1.4010000,1.4310000,FILLED,56,56,1766847252737,78.456
FLOW,SELL,LIMIT,IOC,666.8,0.106,0.107,FILLED,666.8,666.8,1766847253722,70.68079999999999
VELVET,SELL,LIMIT,IOC,1947,0.1416200,0.1430613,FILLED,378,1947,1766847256092,275.73413999999997
RAVE,SELL,LIMIT,IOC,993,0.4482300,0.4589314,FILLED,31,993,1766847256516,445.09239
VELVET,SELL,LIMIT,IOC,2008,0.1409900,0.1426973,FILLED,39,2008,1766847260094,283.10792000000004
B2,BUY,LIMIT,IOC,136,0.7787000,0.7706000,FILLED,25,136,1766847267072,105.9032
BANK,SELL,LIMIT,IOC,7482,0.0516200,0.0522563,FILLED,2446,7482,1766847267448,386.22084
DASH,BUY,LIMIT,IOC,20.000,45.28,44.86,FILLED,6.882,20.000,1766847280196,905.6
FLOW,SELL,LIMIT,IOC,2380.7,0.106,0.107,FILLED,2380.7,2380.7,1766847281095,252.35419999999996
NIL,SELL,LIMIT,IOC,1584.7,0.075530,0.076682,FILLED,1128.5,1584.7,1766847287353,119.692391
DASH,BUY,LIMIT,IOC,1.712,45.34,44.94,FILLED,1.712,1.712,1766847289253,77.62208000000001
DASH,BUY,LIMIT,IOC,157.397,45.43,44.95,FILLED,3.356,157.397,1766847290712,7150.545709999999
DASH,BUY,LIMIT,IOC,11.442,45.37,44.95,FILLED,3.606,11.442,1766847291747,519.1235399999999
CC,SELL,LIMIT,IOC,60,0.1099100,0.1109600,FILLED,60,60,1766847293263,6.5946
DASH,BUY,LIMIT,IOC,37.491,45.42,44.95,FILLED,0.765,37.491,1766847293391,1702.84122
APT,BUY,LIMIT,IOC,1000.0,1.76350,1.74659,FILLED,15.8,1000.0,1766847293480,1763.5
ZEN,BUY,LIMIT,IOC,97.6,9.402,9.311,FILLED,97.5,97.6,1766847298584,917.6351999999998
AVNT,SELL,LIMIT,IOC,92,0.3771000,0.3807000,FILLED,92,92,1766847314145,34.6932
BEAT,SELL,LIMIT,IOC,182,2.0484000,2.0893000,FILLED,79,182,1766847325471,372.8088
BEAT,SELL,LIMIT,IOC,8,2.0480000,2.0890000,FILLED,8,8,1766847335534,16.384
BEAT,SELL,LIMIT,IOC,9,2.0477000,2.0890000,FILLED,9,9,1766847336648,18.429299999999998
DASH,BUY,LIMIT,IOC,5.728,45.45,45.03,FILLED,2.783,5.728,1766847338413,260.3376
BEAT,SELL,LIMIT,IOC,36,2.0471000,2.0862000,FILLED,6,36,1766847340589,73.6956
DASH,BUY,LIMIT,IOC,11.764,45.47,45.02,FILLED,2.144,11.764,1766847341088,534.9090799999999
APT,BUY,LIMIT,IOC,921.4,1.76530,1.74789,FILLED,243.6,921.4,1766847342129,1626.54742
BANK,SELL,LIMIT,IOC,1071,0.0509100,0.0517800,FILLED,1071,1071,1766847346532,54.524609999999996
DASH,BUY,LIMIT,IOC,3.379,45.51,45.04,FILLED,2.071,3.379,1766847368080,153.77829
1000PEPE,BUY,LIMIT,IOC,9299,0.0040998,0.0040692,FILLED,9299,9299,1766847374330,38.124040199999996
VELVET,SELL,LIMIT,IOC,673,0.1404700,0.1424355,FILLED,206,673,1766847381416,94.53631000000001
TRADOOR,SELL,LIMIT,IOC,190,1.3940000,1.4180000,FILLED,190,190,1766847384555,264.85999999999996
DASH,BUY,LIMIT,IOC,12.891,45.57,45.14,FILLED,2.544,12.891,1766847384623,587.44287
TRU,BUY,LIMIT,IOC,755,0.0120400,0.0118500,FILLED,755,755,1766847391380,9.0902
DAM,BUY,LIMIT,IOC,1195,0.0254200,0.0242900,FILLED,165,1195,1766847398205,30.376900000000003
DASH,BUY,LIMIT,IOC,9.391,45.63,45.22,FILLED,1.854,9.391,1766847400650,428.51133000000004
VELVET,SELL,LIMIT,IOC,3489,0.1400528,0.1423059,FILLED,133,3489,1766847401499,488.6442192
DASH,BUY,LIMIT,IOC,7.866,45.69,45.26,FILLED,0.817,7.866,1766847403649,359.39754
DASH,BUY,LIMIT,IOC,228.261,45.70,45.29,FILLED,4.002,228.261,1766847405835,10431.5277
AT,SELL,LIMIT,IOC,6107,0.1539000,0.1557959,FILLED,553,6107,1766847408496,939.8673
ZEN,BUY,LIMIT,IOC,6.9,9.444,9.353,FILLED,6.9,6.9,1766847410398,65.1636
DASH,BUY,LIMIT,IOC,1.000,45.76,45.28,FILLED,1.000,1.000,1766847411088,45.76
NIL,SELL,LIMIT,IOC,420.1,0.075180,0.076320,FILLED,177.6,420.1,1766847411134,31.583118
AT,SELL,LIMIT,IOC,11271,0.1537000,0.1558575,FILLED,239,11271,1766847411185,1732.3527000000001
ONT,SELL,LIMIT,IOC,35112.6,0.0694,0.0700,FILLED,31770.2,35112.6,1766847411185,2436.81444
BANK,SELL,LIMIT,IOC,47789,0.0508500,0.0515231,FILLED,31292,47789,1766847415244,2430.07065
RAVE,SELL,LIMIT,IOC,62,0.4469400,0.4583900,FILLED,62,62,1766847417549,27.71028
AIXBT,BUY,LIMIT,IOC,3073,0.0326600,0.0323400,FILLED,3073,3073,1766847422290,100.36418
VELVET,SELL,LIMIT,IOC,685,0.1397800,0.1415582,FILLED,227,685,1766847422553,95.74929999999999
ONT,SELL,LIMIT,IOC,518.2,0.0691,0.0698,FILLED,518.2,518.2,1766847426349,35.80762
VELVET,SELL,LIMIT,IOC,1658,0.1345400,0.1412491,FILLED,310,1658,1766847429168,223.06732
DASH,BUY,LIMIT,IOC,114.351,45.79,45.34,FILLED,3.525,114.351,1766847429474,5236.13229
1000PEPE,BUY,LIMIT,IOC,63724,0.0041010,0.0040723,FILLED,30536,63724,1766847431138,261.33212399999996
VELVET,SELL,LIMIT,IOC,5,0.1393100,0.1405300,FILLED,5,5,1766847431726,0.69655
1000PEPE,BUY,LIMIT,IOC,4034927,0.0041017,0.0040724,FILLED,138218,4034927,1766847432335,16550.0600759
VELVET,SELL,LIMIT,IOC,9812,0.1390400,0.1401841,FILLED,1760,9812,1766847433544,1364.26048
VELVET,SELL,LIMIT,IOC,44,0.1388200,0.1403100,FILLED,44,44,1766847435280,6.10808
VELVET,SELL,LIMIT,IOC,180,0.1381800,0.1402100,FILLED,180,180,1766847439118,24.8724
RAVE,SELL,LIMIT,IOC,132,0.4451600,0.4560325,FILLED,49,132,1766847439597,58.76112
GUA,SELL,LIMIT,IOC,427,0.1150300,0.1179200,FILLED,427,427,1766847439597,49.11781
FLOW,SELL,LIMIT,IOC,11711.7,0.106,0.107,FILLED,11711.7,11711.7,1766847439706,1241.4402
RAVE,SELL,LIMIT,IOC,320,0.4450700,0.4561000,FILLED,199,320,1766847441587,142.4224
DASH,BUY,LIMIT,IOC,29.147,45.80,45.52,FILLED,6.066,29.147,1766847446594,1334.9325999999999
VELVET,SELL,LIMIT,IOC,1559,0.1379500,0.1402034,FILLED,427,1559,1766847447286,215.06404999999998
MASK,BUY,LIMIT,IOC,218,0.5981,0.5921,FILLED,200,218,1766847448072,130.3858
DASH,BUY,LIMIT,IOC,2.000,45.87,45.57,FILLED,0.717,2.000,1766847448232,91.74
ETH,SELL,LIMIT,IOC,0.253,2917.23,2928.70,FILLED,0.253,0.253,1766847448493,738.0591900000001
EGLD,SELL,LIMIT,IOC,29.2,6.128,6.188,FILLED,9.3,29.2,1766847448493,178.9376
BSV,SELL,LIMIT,IOC,6.1,17.99000,18.16000,FILLED,6.1,6.1,1766847448493,109.73899999999999
BTC,SELL,LIMIT,IOC,0.004,87158.40,87506.50,FILLED,0.004,0.004,1766847448493,348.6336
XAU,BUY,LIMIT,IOC,0.022,4607.89,4543.89,FILLED,0.018,0.022,1766847448493,101.37358
DOT,BUY,LIMIT,IOC,7.1,1.784,1.773,FILLED,6.0,7.1,1766847448493,12.6664
VELVET,SELL,LIMIT,IOC,35438,0.1353400,0.1398446,FILLED,10423,35438,1766847449256,4796.178919999999
DASH,BUY,LIMIT,IOC,0.228,45.96,45.54,FILLED,0.228,0.228,1766847449411,10.47888
DASH,BUY,LIMIT,IOC,0.184,46.02,45.58,FILLED,0.184,0.184,1766847450494,8.46768
DASH,BUY,LIMIT,IOC,0.457,46.03,45.57,FILLED,0.457,0.457,1766847452152,21.03571
MOCA,BUY,LIMIT,IOC,940,0.0204300,0.0202400,FILLED,940,940,1766847456764,19.2042
VELVET,SELL,LIMIT,IOC,1000,0.1378200,0.1389543,FILLED,463,1000,1766847457414,137.82
FLOW,BUY,LIMIT,IOC,22652.3,0.109,0.109,FILLED,22652.3,22652.3,1766847461208,2469.1007
DASH,BUY,LIMIT,IOC,1.479,46.11,45.70,FILLED,1.479,1.479,1766847462351,68.19669
BCHUSDC,BUY,LIMIT,IOC,0.067,619.76,616.74,FILLED,0.067,0.067,1766847462351,41.523920000000004
ZEC,BUY,LIMIT,IOC,0.154,515.87,510.83,FILLED,0.154,0.154,1766847462351,79.44398
BANK,SELL,LIMIT,IOC,187,0.0507400,0.0514300,FILLED,187,187,1766847463352,9.48838
DASH,BUY,LIMIT,IOC,0.160,46.13,45.67,FILLED,0.160,0.160,1766847463407,7.380800000000001
VELVET,SELL,LIMIT,IOC,194,0.1373700,0.1389600,FILLED,54,194,1766847464187,26.64978
BANK,SELL,LIMIT,IOC,11183,0.0506600,0.0514319,FILLED,3346,11183,1766847465414,566.5307799999999
VELVET,SELL,LIMIT,IOC,3056,0.1368500,0.1388300,FILLED,3056,3056,1766847466700,418.2136
VELVET,SELL,LIMIT,IOC,72734,0.1372900,0.1381410,FILLED,2607,72734,1766847469908,9985.65086
MASK,BUY,LIMIT,IOC,844,0.5984,0.5921,FILLED,10,844,1766847488699,505.04960000000005
VELVET,SELL,LIMIT,IOC,6114,0.1367800,0.1384972,FILLED,530,6114,1766847491538,836.2729200000001
ONT,BUY,LIMIT,IOC,19912.0,0.0708,0.0701,FILLED,1281.2,19912.0,1766847491538,1409.7696
KGEN,BUY,LIMIT,IOC,5219,0.2105000,0.2080164,FILLED,591,5219,1766847491538,1098.5995
CC,BUY,LIMIT,IOC,6530,0.1120800,0.1110039,FILLED,678,6530,1766847491538,731.8824
RVV,BUY,LIMIT,IOC,52770,0.0043250,0.0041228,FILLED,5381,52770,1766847491538,228.23024999999998
LUNA2,SELL,LIMIT,IOC,12008,0.1019200,0.1034326,FILLED,2318,12008,1766847493647,1223.85536
US,SELL,LIMIT,IOC,413006,0.0099500,0.0101228,FILLED,35844,413006,1766847495571,4109.4097
US,SELL,LIMIT,IOC,3723,0.0099300,0.0101100,FILLED,3723,3723,1766847501674,36.96939
TRADOOR,SELL,LIMIT,IOC,3521,1.3850000,1.4100000,FILLED,3521,3521,1766847512686,4876.585
MELANIA,BUY,LIMIT,IOC,3986.03,0.117400,0.116800,FILLED,3986.03,3986.03,1766847533446,467.95992200000006
NIGHT,BUY,LIMIT,IOC,59049,0.0861300,0.0849207,FILLED,266,59049,1766847547594,5085.89037
ZKP,SELL,LIMIT,IOC,1387,0.1543100,0.1572482,FILLED,237,1387,1766847548363,214.02797
AT,SELL,LIMIT,IOC,27899,0.1535000,0.1552600,FILLED,198,27899,1766847552066,4282.4965
APT,BUY,LIMIT,IOC,134.2,1.76810,1.75060,FILLED,2.8,134.2,1766847577354,237.27901999999997
MASK,BUY,LIMIT,IOC,31,0.5998,0.5940,FILLED,31,31,1766847578618,18.5938
LTCUSDC,BUY,LIMIT,IOC,9.002,78.96,78.57,FILLED,1.225,9.002,1766847580601,710.79792
RVV,BUY,LIMIT,IOC,105203,0.0043650,0.0041566,FILLED,38041,105203,1766847580645,459.211095
FLOW,SELL,LIMIT,IOC,826.9,0.107,0.108,FILLED,826.9,826.9,1766847581342,88.47829999999999
BEAT,BUY,LIMIT,IOC,108,2.1501000,2.1119000,FILLED,108,108,1766847581613,232.2108
RVV,BUY,LIMIT,IOC,38759,0.0043740,0.0041860,FILLED,10730,38759,1766847583173,169.531866
RVV,BUY,LIMIT,IOC,10302,0.0043940,0.0041950,FILLED,10302,10302,1766847586269,45.266988000000005
VELVET,SELL,LIMIT,IOC,31,0.1359200,0.1380500,FILLED,31,31,1766847588528,4.213520000000001
ONT,SELL,LIMIT,IOC,286.0,0.0689,0.0696,FILLED,286.0,286.0,1766847590146,19.7054
AT,SELL,LIMIT,IOC,15,0.1532000,0.1556000,FILLED,15,15,1766847590652,2.298
RIVER,BUY,LIMIT,IOC,0.5,3.957000,3.902000,FILLED,0.5,0.5,1766847590653,1.9785
XMR,SELL,LIMIT,IOC,0.022,457.14,461.89,FILLED,0.022,0.022,1766847601412,10.05708
VELVET,SELL,LIMIT,IOC,1493,0.1354500,0.1371337,FILLED,145,1493,1766847601449,202.22684999999998
NTRN,BUY,LIMIT,IOC,4566,0.026620,0.026240,FILLED,1617,4566,1766847601501,121.54692
DOT,BUY,LIMIT,IOC,227.5,1.786,1.780,FILLED,227.5,227.5,1766847604000,406.315
GAS,SELL,LIMIT,IOC,453.3,2.046000,2.064823,FILLED,74.8,453.3,1766847604586,927.4517999999999
DOT,BUY,LIMIT,IOC,5974.3,1.790,1.780,FILLED,955.8,5974.3,1766847605080,10693.997000000001
RVV,BUY,LIMIT,IOC,37445,0.0044260,0.0041699,FILLED,25637,37445,1766847606101,165.73157
NIGHT,BUY,LIMIT,IOC,1841,0.0865185,0.0852500,FILLED,303,1841,1766847608561,159.28055849999998
RVV,BUY,LIMIT,IOC,2669,0.0044270,0.0041870,FILLED,2669,2669,1766847609637,11.815663
RVV,BUY,LIMIT,IOC,157220,0.0044310,0.0042029,FILLED,8188,157220,1766847611166,696.64182
APT,BUY,LIMIT,IOC,47.9,1.76800,1.75090,FILLED,27.6,47.9,1766847611471,84.6872
AVNT,BUY,LIMIT,IOC,261,0.3873000,0.3835000,FILLED,261,261,1766847611471,101.08529999999999
ONT,BUY,LIMIT,IOC,372.7,0.0705,0.0699,FILLED,372.7,372.7,1766847611676,26.275349999999996
VELVET,SELL,LIMIT,IOC,5000,0.1351400,0.1366375,FILLED,1377,5000,1766847612182,675.7
AIO,SELL,LIMIT,IOC,13000,0.0985700,0.0999326,FILLED,1466,13000,1766847612182,1281.41
NIL,SELL,LIMIT,IOC,313.3,0.075160,0.076320,FILLED,313.3,313.3,1766847613210,23.547628000000003
NIL,SELL,LIMIT,IOC,639.6,0.075140,0.076340,FILLED,639.6,639.6,1766847614294,48.059544
APT,BUY,LIMIT,IOC,451.4,1.76880,1.75218,FILLED,301.5,451.4,1766847617357,798.4363199999999
APT,BUY,LIMIT,IOC,716.5,1.76910,1.75220,FILLED,152.1,716.5,1766847624270,1267.56015
APT,BUY,LIMIT,IOC,11617.7,1.77390,1.75301,FILLED,585.4,11617.7,1766847626284,20608.638030000002
ZEC,SELL,LIMIT,IOC,0.146,504.59,509.63,FILLED,0.146,0.146,1766847629226,73.67013999999999
VELVET,BUY,LIMIT,IOC,9397,0.1401300,0.1383857,FILLED,948,9397,1766847645332,1316.80161
ONT,BUY,LIMIT,IOC,339.4,0.0707,0.0702,FILLED,339.4,339.4,1766847645396,23.995579999999997
ZEC,SELL,LIMIT,IOC,2.719,504.25,509.18,FILLED,2.572,2.719,1766847646075,1371.05575
ONT,BUY,LIMIT,IOC,150.0,0.0708,0.0702,FILLED,150.0,150.0,1766847646506,10.620000000000001
VELVET,BUY,LIMIT,IOC,5169,0.1412700,0.1398545,FILLED,350,5169,1766847660138,730.22463
ONT,BUY,LIMIT,IOC,3248.6,0.0710,0.0705,FILLED,3248.6,3248.6,1766847666474,230.65059999999997
ZEC,SELL,LIMIT,IOC,6.400,504.05,508.98,FILLED,4.955,6.400,1766847669184,3225.92
AT,SELL,LIMIT,IOC,704,0.1530000,0.1551000,FILLED,54,704,1766847671151,107.712
AIN,BUY,LIMIT,IOC,1022,0.0593100,0.0584385,FILLED,243,1022,1766847672355,60.61482
ONT,BUY,LIMIT,IOC,36672.9,0.0711,0.0705,FILLED,36672.9,36672.9,1766847672459,2607.44319
TRU,BUY,LIMIT,IOC,39627,0.0121400,0.0119800,FILLED,17999,39627,1766847677423,481.07178
ZKP,SELL,LIMIT,IOC,38,0.1535200,0.1564100,FILLED,38,38,1766847677454,5.83376
ZEC,SELL,LIMIT,IOC,1.228,503.79,508.79,FILLED,0.301,1.228,1766847678141,618.65412
ZEC,SELL,LIMIT,IOC,0.093,503.36,508.31,FILLED,0.093,0.093,1766847680058,46.81248
TRU,BUY,LIMIT,IOC,67899,0.0121900,0.0119800,FILLED,67899,67899,1766847684066,827.68881
ZKP,SELL,LIMIT,IOC,31488,0.1531900,0.1560647,FILLED,2460,31488,1766847684146,4823.64672
KGEN,SELL,LIMIT,IOC,69,0.2034000,0.2067000,FILLED,11,69,1766847686603,14.0346
ONT,BUY,LIMIT,IOC,160.0,0.0712,0.0705,FILLED,160.0,160.0,1766847689660,11.392
RVV,BUY,LIMIT,IOC,6684,0.0044380,0.0042550,FILLED,6684,6684,1766847693165,29.663592
ONT,BUY,LIMIT,IOC,458.9,0.0716,0.0710,FILLED,458.9,458.9,1766847700172,32.85724
RVV,BUY,LIMIT,IOC,21653,0.0044590,0.0042568,FILLED,2420,21653,1766847701486,96.55072700000001
ONT,BUY,LIMIT,IOC,18.9,0.0717,0.0711,FILLED,18.9,18.9,1766847702414,1.35513
ONT,BUY,LIMIT,IOC,6052.0,0.0718,0.0711,FILLED,6052.0,6052.0,1766847704655,434.53360000000004
XAU,SELL,LIMIT,IOC,0.075,4474.62,4539.43,FILLED,0.075,0.075,1766847704655,335.5965
ONT,BUY,LIMIT,IOC,225.0,0.0719,0.0712,FILLED,225.0,225.0,1766847706542,16.177500000000002
RVV,BUY,LIMIT,IOC,2448,0.0044470,0.0042700,FILLED,2448,2448,1766847706567,10.886256000000001
BANK,BUY,LIMIT,IOC,1936,0.0526600,0.0519584,FILLED,116,1936,1766847707274,101.94976
ICP,BUY,LIMIT,IOC,2,3.097000,3.068000,FILLED,2,2,1766847711213,6.194
RVV,BUY,LIMIT,IOC,97320,0.0044690,0.0042544,FILLED,2210,97320,1766847713360,434.92307999999997
ACT,SELL,LIMIT,IOC,25041,0.0419300,0.0427177,FILLED,5717,25041,1766847723106,1049.96913
BEAT,SELL,LIMIT,IOC,13,2.0553000,2.0931153,FILLED,3,13,1766847726410,26.718899999999998
LUNA2,SELL,LIMIT,IOC,11514,0.1015900,0.1030572,FILLED,7452,11514,1766847726696,1169.70726
B,SELL,LIMIT,IOC,110,0.1581000,0.1593000,FILLED,110,110,1766847733115,17.391
B,SELL,LIMIT,IOC,22,0.1578000,0.1594000,FILLED,22,22,1766847734288,3.4716
BEAT,SELL,LIMIT,IOC,18,2.0505000,2.0927000,FILLED,18,18,1766847735634,36.909
